group	gene	chrom	start	end	strand	gex
ec_tran_only	XIAP	chrX	123859724	123913976	+	115.899246516398
ec_tran_only	HRAS	chr11	532242	537287	-	115.670202827739
ec_tran_only	PPP1R2	chr3	195514428	195543386	-	115.642105655496
ec_tran_only	PDCD6IP	chr3	33798571	33869707	+	115.604743815803
ec_tran_only	SLC35C2	chr20	46345980	46364458	-	115.586811659611
ec_tran_only	CDK5	chr7	151053815	151057897	-	115.56938008254
ec_tran_only	NAT10	chr11	34105617	34147670	+	115.482711400797
ec_tran_only	POLR2A	chr17	7484366	7514616	+	115.441882946087
ec_tran_only	GEM	chr8	94249253	94262350	-	115.369515295837
ec_tran_only	AC091179.1	chr17	48733091	48733888	+	115.358893164837
ec_tran_only	DPH5	chr1	100989623	101026088	-	115.324459298412
ec_tran_only	PLIN4	chr19	4502180	4518465	-	115.255205739542
ec_tran_only	TRIM65	chr17	75880335	75896951	-	115.125726110534
ec_tran_only	PIGM	chr1	160024953	160031990	-	115.048834624841
ec_tran_only	RIT1	chr1	155897808	155911404	-	115.033834457794
ec_tran_only	C2orf49	chr2	105337532	105349211	+	114.995741131051
ec_tran_only	BAG1	chr9	33247820	33264720	-	114.977347266718
ec_tran_only	STAU1	chr20	49113339	49188367	-	114.909282171868
ec_tran_only	TIGD7	chr16	3298808	3305729	-	114.859292880044
ec_tran_only	RPAIN	chr17	5419641	5432876	+	114.852091491357
ec_tran_only	NIPAL3	chr1	24415802	24472976	+	114.848047162065
ec_tran_only	SMU1	chr9	33041765	33076674	-	114.744502588931
ec_tran_only	LTBP3	chr11	65538559	65558930	-	114.53869851764
ec_tran_only	LINC00963	chr9	129476946	129513687	+	114.439356117788
ec_tran_only	EFNA1	chr1	155127876	155134899	+	114.384847572879
ec_tran_only	NUTF2	chr16	67846923	67872567	+	114.378694193885
ec_tran_only	CARS1	chr11	3000922	3057613	-	114.347682490346
ec_tran_only	RBM23	chr14	22893204	22919182	-	114.310654309339
ec_tran_only	ABHD14B	chr3	51968510	51983409	-	114.28609464979
ec_tran_only	SLC39A4	chr8	144409742	144416844	-	114.096301730959
ec_tran_only	NAB2	chr12	57089043	57095476	+	113.993874439734
ec_tran_only	ZFR	chr5	32354350	32444740	-	113.981330002594
ec_tran_only	NUDC	chr1	26900238	26946871	+	113.943052645947
ec_tran_only	PM20D2	chr6	89146055	89165565	+	113.836692828429
ec_tran_only	EMSLR	chr7	101308270	101314800	+	113.566426087942
ec_tran_only	RDH10	chr8	73294602	73325281	+	113.550649815317
ec_tran_only	STX16	chr20	58651253	58679526	+	113.504174207761
ec_tran_only	TRAF4	chr17	28744005	28750956	+	113.46343355632
ec_tran_only	TESK1	chr9	35605262	35610041	+	113.429630276044
ec_tran_only	BLOC1S2	chr10	100273280	100286680	-	113.418322821123
ec_tran_only	SEPTIN10	chr2	109542799	109614143	-	113.308527041947
ec_tran_only	CNIH4	chr1	224356858	224379459	+	113.265042652737
ec_tran_only	UTP11	chr1	38009258	38024820	+	113.070551591129
ec_tran_only	C14orf28	chr14	44897275	44907257	+	113.055486446312
ec_tran_only	AC020978.5	chr16	68225969	68229145	-	113.046033114346
ec_tran_only	RBAK	chr7	5045821	5069487	+	112.985838012657
ec_tran_only	RCE1	chr11	66842835	66846552	+	112.963080585977
ec_tran_only	TMX2	chr11	57712593	57740973	+	112.849598115738
ec_tran_only	ITPA	chr20	3208868	3223870	+	112.660254606424
ec_tran_only	DALRD3	chr3	49015488	49022293	-	112.498223864561
ec_tran_only	UBA6	chr4	67612652	67701155	-	112.480881293624
ec_tran_only	PAX9	chr14	36657568	36679362	+	112.42080941646
ec_tran_only	ENOPH1	chr4	82430590	82461177	+	112.410683831881
ec_tran_only	ZMYM3	chrX	71239624	71255146	-	112.409846668266
ec_tran_only	ZBTB39	chr12	56998836	57006546	-	112.149048062617
ec_tran_only	SOCS4	chr14	55027230	55049489	+	112.113044201687
ec_tran_only	MPDU1	chr17	7583529	7592789	+	112.09080239893
ec_tran_only	HOXA9	chr7	27162438	27175180	-	112.0721877358
ec_tran_only	PHGDH	chr1	119648411	119744218	+	111.913902576239
ec_tran_only	PYCR3	chr8	143603210	143609773	-	111.890916204518
ec_tran_only	ZNF766	chr19	52269587	52296046	+	111.838009218008
ec_tran_only	CYBC1	chr17	82442586	82450829	-	111.831947769327
ec_tran_only	TROAP	chr12	49323236	49331731	+	111.688672750859
ec_tran_only	RNASEH1-AS1	chr2	3558474	3564842	+	111.653085337108
ec_tran_only	PDP2	chr16	66878589	66895754	+	111.601194656073
ec_tran_only	ACTR8	chr3	53867066	53882152	-	111.424565466326
ec_tran_only	DSC3	chr18	30989365	31042815	-	111.370787280526
ec_tran_only	OTUD4	chr4	145110838	145180589	-	111.366460835152
ec_tran_only	PRR14	chr16	30650717	30656413	+	111.326187933215
ec_tran_only	AL355312.3	chr6	149852462	149853192	+	111.110006824255
ec_tran_only	ATAD3A	chr1	1512162	1534685	+	111.086903893881
ec_tran_only	ENDOG	chr9	128818500	128822676	+	111.015407854186
ec_tran_only	SYS1	chr20	45361937	45376798	+	110.998296080022
ec_tran_only	IMPDH1	chr7	128392277	128410252	-	110.984774651183
ec_tran_only	DCTN4	chr5	150708440	150759095	-	110.977301269083
ec_tran_only	CCDC25	chr8	27733316	27772653	-	110.891765605203
ec_tran_only	RPUSD2	chr15	40569299	40574949	+	110.890878435113
ec_tran_only	FBXW2	chr9	120751978	120793416	-	110.712797982777
ec_tran_only	CPSF7	chr11	61402641	61430031	-	110.621202054337
ec_tran_only	MBLAC2	chr5	90458209	90474771	-	110.509796517491
ec_tran_only	GDF11	chr12	55743122	55757264	+	110.456410793277
ec_tran_only	FBXO7	chr22	32474676	32498829	+	110.309863380411
ec_tran_only	MBD6	chr12	57520710	57530148	+	110.285426941417
ec_tran_only	EZR	chr6	158765741	158819368	-	110.271876064426
ec_tran_only	JAG1	chr20	10637684	10673999	-	110.26382860912
ec_tran_only	SLC35F2	chr11	107790991	107928293	-	110.051333384077
ec_tran_only	EIF4EBP1	chr8	38030534	38060365	+	109.954387612383
ec_tran_only	SNRNP70	chr19	49085419	49108605	+	109.939526286991
ec_tran_only	SRSF4	chr1	29147743	29181900	-	109.864031520482
ec_tran_only	TMA16	chr4	163494442	163520539	+	109.80769402056
ec_tran_only	SUPT7L	chr2	27650809	27663840	-	109.796434386913
ec_tran_only	GORASP1	chr3	39096659	39108363	-	109.771390007396
ec_tran_only	CBX2	chr17	79778148	79787983	+	109.732832984273
ec_tran_only	ARRDC3	chr5	91368631	91383317	-	109.551672041994
ec_tran_only	PNPLA6	chr19	7534004	7561764	+	109.541308050936
ec_tran_only	PPP4R3A	chr14	91457611	91510554	-	109.462026729793
ec_tran_only	IFNAR1	chr21	33324429	33359864	+	109.434486706929
ec_tran_only	HHEX	chr10	92689955	92695647	+	109.389475142121
ec_tran_only	GPANK1	chr6	31661228	31666283	-	109.382668841792
ec_tran_only	CLK2	chr1	155262868	155278491	-	109.347126996035
ec_tran_only	MORF4L1	chr15	78810487	78898139	+	109.33434094261
ec_tran_only	GPRC5A	chr12	12891559	12917937	+	109.073330702803
ec_tran_only	TMEM128	chr4	4235542	4248223	-	108.989232743776
ec_tran_only	PUS7L	chr12	43718992	43758793	-	108.986316102142
ec_tran_only	MHENCR	chr20	63627227	63628824	+	108.914249076803
ec_tran_only	DNAJB11	chr3	186567403	186585800	+	108.878619085319
ec_tran_only	H2AC11	chr6	27133042	27135291	+	108.749982208369
ec_tran_only	MED18	chr1	28329002	28335965	+	108.656004584699
ec_tran_only	COX18	chr4	73052362	73069755	-	108.484424937524
ec_tran_only	AC027031.2	chr8	106270144	106272902	+	108.399303093177
ec_tran_only	RBSN	chr3	15070073	15099163	-	108.39155946113
ec_tran_only	ADAMTS1	chr21	26835755	26845409	-	108.264257879191
ec_tran_only	EIF2B1	chr12	123620406	123633766	-	108.256169377115
ec_tran_only	ARL4C	chr2	234493041	234497081	-	108.178739357966
ec_tran_only	SORD	chr15	45023147	45077185	+	108.142606194382
ec_tran_only	TRIM25	chr17	56836387	56914080	-	108.056828987781
ec_tran_only	ELAVL1	chr19	7958573	8005659	-	107.99330766474
ec_tran_only	MDC1	chr6	30699807	30717447	-	107.984446597916
ec_tran_only	NAA10	chrX	153929225	153935080	-	107.824308457651
ec_tran_only	CNOT8	chr5	154857553	154876792	+	107.786282547454
ec_tran_only	DDN	chr12	48995149	48999375	-	107.711864064944
ec_tran_only	PSMD6	chr3	64010550	64024010	-	107.644576389985
ec_tran_only	NME6	chr3	48290722	48301685	-	107.586059510134
ec_tran_only	POLDIP3	chr22	42583721	42614962	-	107.566609911083
ec_tran_only	ICE2	chr15	60419609	60479160	-	107.558443661898
ec_tran_only	UHRF2	chr9	6413151	6507054	+	107.552516682057
ec_tran_only	ADNP2	chr18	80109262	80147523	+	107.468938159652
ec_tran_only	GPN3	chr12	110452486	110469268	-	107.462314454835
ec_tran_only	ALDH18A1	chr10	95605941	95656711	-	107.446731883069
ec_tran_only	TMBIM1	chr2	218274197	218292586	-	107.443576482199
ec_tran_only	YTHDF3	chr8	63168553	63212786	+	107.439737702734
ec_tran_only	ATP6V1E1	chr22	17592136	17628749	-	107.334414055436
ec_tran_only	URB1-AS1	chr21	32393130	32393960	+	107.302299214175
ec_tran_only	GALNT6	chr12	51351247	51392867	-	107.293298777404
ec_tran_only	TMEM39A	chr3	119428949	119468830	-	107.289397192183
ec_tran_only	MAP3K11	chr11	65597756	65615382	-	107.268800268446
ec_tran_only	PRR3	chr6	30557280	30563723	+	107.232759604606
ec_tran_only	LYRM1	chr16	20899868	20925006	+	107.227209267761
ec_tran_only	GPATCH11	chr2	37084451	37099244	+	107.157145948943
ec_tran_only	RANGAP1	chr22	41244779	41286187	-	107.102635243723
ec_tran_only	FOXRED1	chr11	126269055	126278131	+	107.077221608846
ec_tran_only	HACD2	chr3	123490820	123585053	-	107.03187385664
ec_tran_only	VPS51	chr11	65089324	65111862	+	107.025294991114
ec_tran_only	DTYMK	chr2	241675747	241686944	-	107.007636025489
ec_tran_only	NDUFS3	chr11	47565336	47584562	+	106.971646986728
ec_tran_only	RRP8	chr11	6595072	6603616	-	106.950881142508
ec_tran_only	ZNF3	chr7	100064033	100082548	-	106.911626317213
ec_tran_only	SH3GLB1	chr1	86704570	86748184	+	106.851071804987
ec_tran_only	WDR45B	chr17	82614562	82648553	-	106.725301559656
ec_tran_only	DANCR	chr4	52712325	52723623	+	106.649953399674
ec_tran_only	PEX11B	chr1	145911350	145918717	-	106.614252855441
ec_tran_only	RDH14	chr2	18554723	18560679	-	106.612610607994
ec_tran_only	ENC1	chr5	74627406	74641424	-	106.442488626771
ec_tran_only	TUSC1	chr9	25676389	25678440	-	106.434622198572
ec_tran_only	TRIM47	chr17	75874164	75878581	-	106.29518229258
ec_tran_only	GOLGA3	chr12	132768914	132829078	-	106.290296953668
ec_tran_only	UBP1	chr3	33388336	33441371	-	106.280255669936
ec_tran_only	NKIRAS2	chr17	42011382	42025644	+	106.215016462265
ec_tran_only	NFKBIL1	chr6	31546870	31558829	+	105.952632748798
ec_tran_only	TMEM258	chr11	61768501	61792802	-	105.873820780576
ec_tran_only	PREPL	chr2	44316281	44361862	-	105.798486171806
ec_tran_only	UTP15	chr5	73565443	73583380	+	105.748571801745
ec_tran_only	TM2D2	chr8	38988808	38996824	-	105.73981290848
ec_tran_only	RRM2B	chr8	102204502	102238961	-	105.709715032908
ec_tran_only	LAMA5	chr20	62307955	62367312	-	105.702633874624
ec_tran_only	TFPI	chr2	187464230	187565760	-	105.659171338148
ec_tran_only	H2BC5	chr6	26158146	26171349	+	105.573634025887
ec_tran_only	HDHD3	chr9	113373419	113376999	-	105.513271218456
ec_tran_only	ZNF207	chr17	32350132	32381885	+	105.487219187931
ec_tran_only	LYRM7	chr5	131170944	131205428	+	105.431374267693
ec_tran_only	PIGBOS1	chr15	55317184	55319161	-	105.377530123222
ec_tran_only	PPIP5K2	chr5	103120149	103212799	+	105.326910724533
ec_tran_only	DEDD	chr1	161120974	161132688	-	105.314687839256
ec_tran_only	LRRC14	chr8	144517992	144525172	+	105.298630152785
ec_tran_only	RAB6A	chr11	73675638	73761137	-	105.25854482821
ec_tran_only	IDH1	chr2	208236229	208266074	-	105.19043887635
ec_tran_only	ZNF692	chr1	248850006	248859144	-	105.122668915434
ec_tran_only	ACSS2	chr20	34872146	34927962	+	105.02881385457
ec_tran_only	AP001372.2	chr11	74493366	74498533	+	105.027201016935
ec_tran_only	TCOF1	chr5	150357629	150400308	+	104.966166174673
ec_tran_only	CA9	chr9	35673918	35681159	+	104.906442049896
ec_tran_only	POGLUT3	chr11	108472112	108498384	-	104.900255438417
ec_tran_only	GUCD1	chr22	24540423	24555935	-	104.761299706416
ec_tran_only	ZNF776	chr19	57746815	57758148	+	104.664069224509
ec_tran_only	WDR26	chr1	224385146	224437033	-	104.569590095105
ec_tran_only	VPS11	chr11	119067818	119081972	+	104.360121768139
ec_tran_only	ZFYVE21	chr14	103715730	103733668	+	104.358333013834
ec_tran_only	THUMPD1	chr16	20702816	20742084	-	104.352306103271
ec_tran_only	ARPC5L	chr9	124862130	124877733	+	104.332544123399
ec_tran_only	CMAS	chr12	22046218	22065674	+	104.286623014055
ec_tran_only	RAB10	chr2	26034084	26137454	+	104.272452349101
ec_tran_only	ABITRAM	chr9	108934400	108950744	+	104.218158351637
ec_tran_only	HINT3	chr6	125956770	125980244	+	104.182355288117
ec_tran_only	KBTBD7	chr13	41189834	41194569	-	104.150223715105
ec_tran_only	SEC63	chr6	107867756	107958208	-	104.146279381211
ec_tran_only	SNHG5	chr6	85650491	85678932	-	104.097959557392
ec_tran_only	BCL9L	chr11	118893875	118925608	-	104.019836215039
ec_tran_only	TTC37	chr5	95461755	95554977	-	104.013931493359
ec_tran_only	CLU	chr8	27596917	27614700	-	103.879419858901
ec_tran_only	TMEM50A	chr1	25338317	25362361	+	103.845041422195
ec_tran_only	RHEB	chr7	151466012	151520120	-	103.814389986615
ec_tran_only	DERL2	chr17	5471254	5486811	-	103.800221870679
ec_tran_only	ZNF749	chr19	57435325	57447101	+	103.755063334076
ec_tran_only	CIAPIN1	chr16	57428187	57447420	-	103.7295591439
ec_tran_only	INTS10	chr8	19817391	19852083	+	103.72388047274
ec_tran_only	SMIM29	chr6	34246381	34249108	-	103.688613998281
ec_tran_only	SLC39A9	chr14	69398015	69462390	+	103.654938127179
ec_tran_only	EMC2	chr8	108443601	108489196	+	103.426910008474
ec_tran_only	CDKN2AIPNL	chr5	134402065	134411881	-	103.413647812614
ec_tran_only	KMT2D	chr12	49018978	49060794	-	103.342555748023
ec_tran_only	ARRDC1-AS1	chr9	137615332	137618906	-	103.188941225425
ec_tran_only	CTDNEP1	chr17	7243591	7252491	-	103.166182080852
ec_tran_only	CHMP1A	chr16	89640816	89657738	-	103.103868691353
ec_tran_only	MGAT1	chr5	180784780	180815652	-	103.070280410428
ec_tran_only	PRMT2	chr21	46635595	46665124	+	103.026229214656
ec_tran_only	HAGHL	chr16	726936	735525	+	103.014625276212
ec_tran_only	ZFP36	chr19	39406847	39409412	+	102.970824754539
ec_tran_only	C11orf24	chr11	68261338	68272001	-	102.925326704435
ec_tran_only	PEX2	chr8	76980258	77001044	-	102.905665647768
ec_tran_only	EIF2D	chr1	206571292	206612465	-	102.808888469829
ec_tran_only	CLINT1	chr5	157785743	157859145	-	102.740452934766
ec_tran_only	ARL8B	chr3	5122249	5180911	+	102.700970571111
ec_tran_only	MRPL19	chr2	75646783	75690851	+	102.687692857941
ec_tran_only	NR1D1	chr17	40092793	40100589	-	102.666921656296
ec_tran_only	C1orf74	chr1	209779208	209784559	-	102.558937663839
ec_tran_only	SCRIB	chr8	143790920	143815773	-	102.500152993037
ec_tran_only	TNFRSF21	chr6	47231532	47309905	-	102.214423702529
ec_tran_only	MPV17	chr2	27309492	27325680	-	102.12533132468
ec_tran_only	PLXNB2	chr22	50274979	50307646	-	102.087069591695
ec_tran_only	FOSL2	chr2	28392448	28417317	+	101.989368684438
ec_tran_only	MFAP1	chr15	43804492	43824690	-	101.944548585297
ec_tran_only	COPS9	chr2	240126563	240136807	-	101.929825439054
ec_tran_only	FLNC	chr7	128830406	128859274	+	101.903082947879
ec_tran_only	UNC50	chr2	98608579	98618515	+	101.832011138697
ec_tran_only	METTL9	chr16	21597218	21657473	+	101.817416237319
ec_tran_only	UBE2N	chr12	93405673	93441947	-	101.731249276121
ec_tran_only	SMC1A	chrX	53374149	53422728	-	101.410362262265
ec_tran_only	CRTC2	chr1	153947669	153958615	-	101.311699219259
ec_tran_only	PRDM8	chr4	80183879	80204329	+	101.296703862932
ec_tran_only	ELOVL5	chr6	53267398	53349179	-	101.269681300699
ec_tran_only	TYK2	chr19	10350529	10380572	-	101.254484563122
ec_tran_only	PCYOX1L	chr5	149358037	149369653	+	101.242130918259
ec_tran_only	NUP62	chr19	49906825	49929763	-	101.214240627694
ec_tran_only	PRKAB1	chr12	119667864	119681624	+	101.108145561257
ec_tran_only	SSBP4	chr19	18418864	18434562	+	101.052585114127
ec_tran_only	RC3H2	chr9	122844556	122905359	-	101.01412968695
ec_tran_only	RRP36	chr6	43021623	43034156	+	100.987174606246
ec_tran_only	AC134312.5	chr16	88177298	88186929	-	100.870602047761
ec_tran_only	GBA	chr1	155234452	155244699	-	100.812728894282
ec_tran_only	CRABP2	chr1	156699606	156705816	-	100.778539836833
ec_tran_only	MXRA7	chr17	76672551	76711016	-	100.738877486265
ec_tran_only	STOM	chr9	121338987	121370304	-	100.703973887286
ec_tran_only	PDXK	chr21	43719094	43762307	+	100.634439487177
ec_tran_only	PGK1	chrX	77910739	78129295	+	100.624466221486
ec_tran_only	RPL17	chr18	49488453	49492523	-	100.594394428731
ec_tran_only	ZDHHC12	chr9	128720870	128724127	-	100.421288473021
ec_tran_only	CDK2	chr12	55966781	55972789	+	100.386887915922
ec_tran_only	LRPAP1	chr4	3503612	3532446	-	100.376889640263
ec_tran_only	PITPNM1	chr11	67491768	67506263	-	100.315257173062
ec_tran_only	GCAT	chr22	37807905	37817176	+	100.313194632727
ec_tran_only	VASP	chr19	45506579	45526983	+	100.277510814963
ec_tran_only	CASP3	chr4	184627696	184649509	-	100.244337091027
ec_tran_only	PRPF6	chr20	63981132	64033100	+	99.8839195199144
ec_tran_only	HCG18	chr6	30286690	30327382	-	99.8462882838358
ec_tran_only	APPL1	chr3	57227726	57278105	+	99.7630809449316
ec_tran_only	PAN2	chr12	56316223	56334053	-	99.676111030535
ec_tran_only	PSMC2	chr7	103328570	103370346	+	99.6540184011156
ec_tran_only	NCDN	chr1	35557473	35567274	+	99.6378199734996
ec_tran_only	FEN1	chr11	61792911	61797238	+	99.576575704638
ec_tran_only	SPCS2	chr11	74949247	74979033	+	99.4451432244738
ec_tran_only	DMAC2	chr19	41431318	41440717	-	99.4096380803398
ec_tran_only	MYO1C	chr17	1464186	1492686	-	99.3020112327889
ec_tran_only	TNIP2	chr4	2741648	2756342	-	99.2928834727295
ec_tran_only	PRRC2B	chr9	131373636	131500197	+	99.2192845583445
ec_tran_only	SPTBN2	chr11	66682497	66729226	-	99.136348507179
ec_tran_only	AP3D1	chr19	2100988	2164468	-	99.0904895029733
ec_tran_only	APMAP	chr20	24962925	24992751	-	99.0459592003337
ec_tran_only	MTHFD1	chr14	64388031	64463457	+	98.8577937440181
ec_tran_only	CDC42EP4	chr17	73283624	73312005	-	98.7955765536295
ec_tran_only	HTATIP2	chr11	20363685	20383782	+	98.7900294619827
ec_tran_only	HINT1	chr5	131155383	131224468	-	98.5979938313807
ec_tran_only	USP36	chr17	78787381	78841441	-	98.5476040781779
ec_tran_only	ZCCHC24	chr10	79382325	79445624	-	98.4373793528627
ec_tran_only	KCTD5	chr16	2682523	2709030	+	98.3449415772159
ec_tran_only	ALDH6A1	chr14	74056847	74084492	-	98.2869206664562
ec_tran_only	ZBTB1	chr14	64503712	64533690	+	98.230115964777
ec_tran_only	WNT5A	chr3	55465715	55490539	-	98.0332837930272
ec_tran_only	INTS1	chr7	1470277	1504389	-	97.9806568793595
ec_tran_only	PLIN3	chr19	4838341	4867694	-	97.8997151192319
ec_tran_only	TYW3	chr1	74733152	74766678	+	97.8643013550877
ec_tran_only	IMPA1	chr8	81656914	81686331	-	97.8472966349655
ec_tran_only	C1orf174	chr1	3889125	3900293	-	97.8410573488697
ec_tran_only	SART3	chr12	108522214	108561400	-	97.8149503092911
ec_tran_only	ELOC	chr8	73939169	73972287	-	97.804951416974
ec_tran_only	AL137003.1	chr6	16764346	16766883	+	97.7483661256458
ec_tran_only	ATP2B1	chr12	89588049	89709300	-	97.7200236226398
ec_tran_only	ZNF513	chr2	27377235	27380790	-	97.7156757133938
ec_tran_only	DPP9	chr19	4675224	4724673	-	97.695094547128
ec_tran_only	GTF2H3	chr12	123633739	123662604	+	97.6812893862204
ec_tran_only	EPOR	chr19	11377207	11384342	-	97.6462960435191
ec_tran_only	TBCB	chr19	36114289	36125947	+	97.5506806027557
ec_tran_only	LTN1	chr21	28928144	28992956	-	97.3847332941664
ec_tran_only	DUSP2	chr2	96143169	96145440	-	97.3822884305722
ec_tran_only	KLF16	chr19	1852399	1863579	-	97.3763896046326
ec_tran_only	PON2	chr7	95404862	95435329	-	97.3725433794005
ec_tran_only	WDR77	chr1	111439890	111449256	-	97.340961301413
ec_tran_only	FXYD5	chr19	35154730	35169881	+	97.3004016627738
ec_tran_only	BAZ1B	chr7	73440406	73522293	-	97.2925172818631
ec_tran_only	SAMD8	chr10	75099586	75182123	+	97.27335048414
ec_tran_only	TRABD	chr22	50185913	50199598	+	97.0533601685467
ec_tran_only	METTL23	chr17	76726830	76733936	+	96.9915625107529
ec_tran_only	PAK2	chr3	196739857	196832647	+	96.9875378166843
ec_tran_only	DCAF12	chr9	34086387	34127399	-	96.8174055091471
ec_tran_only	TMEM256	chr17	7402975	7404097	-	96.6843080015285
ec_tran_only	APOL6	chr22	35648446	35668404	+	96.5677957874429
ec_tran_only	GLOD4	chr17	757097	783390	-	96.4712873909145
ec_tran_only	C18orf21	chr18	35972625	35979286	+	96.3037651213281
ec_tran_only	PRXL2B	chr1	2586491	2591469	+	96.2979282207174
ec_tran_only	ACOX1	chr17	75941507	75979177	-	96.2347243848019
ec_tran_only	PFKL	chr21	44300051	44327376	+	96.1884678450361
ec_tran_only	ERF	chr19	42247569	42255128	-	96.0870084846401
ec_tran_only	PI4KB	chr1	151291797	151327715	-	96.010063579534
ec_tran_only	FUNDC2	chrX	155025980	155060304	+	96.0058294687978
ec_tran_only	SRC	chr20	37344685	37406050	+	95.9942234033215
ec_tran_only	SLC25A19	chr17	75272981	75289510	-	95.9315804492977
ec_tran_only	MED19	chr11	57703714	57712323	-	95.8859345070248
ec_tran_only	TRMT13	chr1	100133150	100150498	+	95.7993788633169
ec_tran_only	TTC32	chr2	19896631	19901983	-	95.7871395831287
ec_tran_only	MRM3	chr17	782353	792509	+	95.7347029726336
ec_tran_only	MARF1	chr16	15594387	15643154	-	95.6530242393781
ec_tran_only	INF2	chr14	104681146	104722535	+	95.6186229563651
ec_tran_only	MFN1	chr3	179347709	179394936	+	95.5697604520853
ec_tran_only	CYB5R3	chr22	42617840	42649392	-	95.5126830944275
ec_tran_only	KBTBD4	chr11	47572197	47578976	-	95.4545146432697
ec_tran_only	ANTKMT	chr16	720581	722590	+	95.4457086585423
ec_tran_only	SMARCA4	chr19	10960932	11079426	+	95.4138214645299
ec_tran_only	OAF	chr11	120211032	120230334	+	95.1959902364995
ec_tran_only	TGIF1	chr18	3411608	3459978	+	95.1548561250842
ec_tran_only	ACD	chr16	67657512	67660815	-	95.1082223487098
ec_tran_only	RFC1	chr4	39287456	39366375	-	95.0956131695677
ec_tran_only	PLEKHJ1	chr19	2230084	2237704	-	95.090176075946
ec_tran_only	NCAPD2	chr12	6493356	6531955	+	95.0289613056728
ec_tran_only	CAPG	chr2	85394753	85418432	-	94.9870904615889
ec_tran_only	SHARPIN	chr8	144098633	144108124	-	94.9273813614212
ec_tran_only	SCYL2	chr12	100267140	100341715	+	94.8871556193187
ec_tran_only	GTF2H1	chr11	18322295	18367045	+	94.8262572335291
ec_tran_only	ZDHHC7	chr16	84974175	85011535	-	94.6370881067538
ec_tran_only	NLE1	chr17	35128730	35142304	-	94.606910352116
ec_tran_only	BIRC2	chr11	102347211	102378670	+	94.5847851513891
ec_tran_only	BFAR	chr16	14632931	14669236	+	94.5327476536339
ec_tran_only	BLZF1	chr1	169367970	169396540	+	94.5201680353465
ec_tran_only	SMARCC2	chr12	56162359	56189567	-	94.5155821745125
ec_tran_only	CHP1	chr15	41230839	41281887	+	94.4913165156046
ec_tran_only	NCKAP1	chr2	182909115	183038858	-	94.3699528153445
ec_tran_only	ANO8	chr19	17323223	17334855	-	94.3695878468884
ec_tran_only	IBTK	chr6	82169986	82247754	-	94.359385948789
ec_tran_only	PACSIN3	chr11	47177522	47186443	-	94.3501614541631
ec_tran_only	AC107308.1	chr12	65830750	65831050	+	94.3454297842792
ec_tran_only	TTC14	chr3	180602163	180617828	+	94.3394238453822
ec_tran_only	PAXIP1-AS1	chr7	155003448	155005703	+	94.3366280262935
ec_tran_only	THRAP3	chr1	36224432	36305357	+	94.3097153301669
ec_tran_only	NSMCE3	chr15	29264989	29269822	-	94.250852179989
ec_tran_only	CAMSAP2	chr1	200739558	200860704	+	94.2129573695678
ec_tran_only	DOLPP1	chr9	129081111	129090438	+	94.1191750369186
ec_tran_only	UTP6	chr17	31860904	31901708	-	93.9541125416569
ec_tran_only	PPP4R2	chr3	72996803	73069198	+	93.740409585193
ec_tran_only	SSBP1	chr7	141738334	141787922	+	93.6528122176938
ec_tran_only	NPC1	chr18	23506184	23586506	-	93.6456650898783
ec_tran_only	SPRYD3	chr12	53064316	53079404	-	93.5716977058836
ec_tran_only	SEC31A	chr4	82818509	82901166	-	93.3755978777718
ec_tran_only	NFATC2IP	chr16	28950807	28967097	+	93.2835238861943
ec_tran_only	TXNDC9	chr2	99318982	99340702	-	93.257413007205
ec_tran_only	UBE2J2	chr1	1253909	1273864	-	93.2476929686876
ec_tran_only	STYX	chr14	52730166	52774989	+	93.1803116974726
ec_tran_only	AP2A1	chr19	49767001	49807114	+	93.1665640242791
ec_tran_only	FXR2	chr17	7591230	7614897	-	92.9850987631041
ec_tran_only	QSOX2	chr9	136206333	136245812	-	92.9749535428472
ec_tran_only	SERTAD3	chr19	40440844	40444335	-	92.8487080497312
ec_tran_only	PTAR1	chr9	69709522	69760011	-	92.8229682540352
ec_tran_only	BUB1	chr2	110637528	110678063	-	92.7034659476646
ec_tran_only	DDAH2	chr6	31727038	31730617	-	92.6914458398107
ec_tran_only	HYLS1	chr11	125883614	125900646	+	92.6343933285642
ec_tran_only	STRN4	chr19	46719511	46746994	-	92.5977855302127
ec_tran_only	TOE1	chr1	45340052	45343973	+	92.4581395397801
ec_tran_only	NIF3L1	chr2	200889327	200903938	+	92.3720178009258
ec_tran_only	PLEKHF2	chr8	95133785	95156685	+	92.3719983353587
ec_tran_only	ATG9A	chr2	219219380	219229717	-	92.3693348547983
ec_tran_only	FAM241B	chr10	69630247	69633596	+	92.2790781551972
ec_tran_only	TFPT	chr19	54107013	54115675	-	92.2515493915808
ec_tran_only	CTBP1	chr4	1211445	1249953	-	92.1654848550786
ec_tran_only	RTL10	chr22	19846138	19854896	-	92.1265621717154
ec_tran_only	CEBPA	chr19	33299934	33302534	-	92.0990089622792
ec_tran_only	RNASEH1	chr2	3541430	3558333	-	92.0469197255756
ec_tran_only	GNPAT	chr1	231241207	231277973	+	92.0136477910831
ec_tran_only	TLCD1	chr17	28724348	28727935	-	91.9777034504976
ec_tran_only	AC015982.2	chr2	55617909	55618373	+	91.9592415696444
